Spot ID	Substance	Confidence	Signal	Valid	Background	Mean
232	WNV.1a.f.7	0.906319	0.007045	0	0.904567	0.897797
233	RioBrVG.f.75-75	1.000000	-0.004353	0	0.905882	0.910071
234	TBVG.f.79-77	0.962954	0.000398	0	0.913587	0.913201
235	JEVG.Zi.f.46-45	0.812301	0.006383	0	0.915161	0.908956
236	SLEV.jj.52	0.924454	-0.002741	0	0.917989	0.920661
237	JEVG.Ig-aroa.ja.41	0.924454	-0.004099	0	0.919814	0.923819
238	aroa.JEVG.Ig.f.44-39	0.979672	0.001945	0	0.924898	0.922987
239	JEVG.Ig.f.42	0.948664	0.062447	0	0.915438	0.854714
240	f.86	1.000000	0.278309	0	0.923214	0.650283
241	RioBrVG.1.f2.84	0.863636	0.004414	0	0.928891	0.924536
242	TBVG.f.80-77	1.000000	0.008973	0	0.926024	0.917197
243	TBVG.f2.78	0.921720	0.004742	0	0.927894	0.923220
244	JEVG.Zi.f.45	1.000000	0.166703	0	0.923846	0.760252
245	NoVertHost.0.f.73	0.750000	-0.001527	0	0.930062	0.931571
246	Deng.4.w2.19	0.896845	0.005685	0	0.931205	0.925582
247	WNV.2.w2.14	0.885715	0.006730	0	0.931637	0.924976
248	UsutuV.f.54	0.613636	0.004106	0	0.929970	0.925914
249	Deng.f.17	0.730910	-0.002468	0	0.931633	0.934076
250	SeaBTB.ja.72	0.863407	-0.002148	0	0.931174	0.933299
251	JE.j.33	0.877292	0.002104	0	0.932811	0.930726
252	Deng.1.f3.30	0.896845	0.002844	0	0.931132	0.928319
253	MVEV.JEVG.MV.j.49	0.945364	-0.007613	0	0.903496	0.910802
254	JE.jj.36	0.863636	0.002404	0	0.912664	0.910334
255	SLEV.jj.51	0.913820	-0.002989	0	0.913772	0.916673
256	MosqFlav.f.70	0.852234	-0.001419	0	0.918042	0.919427
257	JEVG.Ig-aroa.ja.40	0.887884	0.009052	0	0.919676	0.910833
258	JE.jj.37	0.812301	-0.003771	0	0.919581	0.923264
259	JE.jj.35	0.877292	-0.001627	0	0.923773	0.925369
260	YFV.f.66	0.901512	0.001696	0	0.927406	0.925735
261	Edge_Hill.YFVG.j.59	0.674454	0.006914	0	0.926694	0.919888
262	YFV.f.65	0.945364	0.003197	0	0.926815	0.923667
263	RioBrVG.ja.74	0.945364	-0.000198	0	0.928126	0.928321
264	YFV.f.64	0.975192	0.014478	0	0.926220	0.911976
265	WNV.2.f.8	0.885715	0.002944	0	0.932175	0.929260
266	f.88	1.000000	0.003373	0	0.930523	0.927189
267	f.43-16	0.945364	0.002920	0	0.930692	0.927805
268	fw.23	1.000000	0.017573	0	0.927503	0.910190
269	f.93	0.901512	-0.005726	0	0.928331	0.933977
270	f.99	1.000000	0.112394	0	0.930035	0.818999
271	f.90	0.945364	-0.005006	0	0.927763	0.932696
272	f.91	0.887884	0.006281	0	0.929388	0.923186
273	0,1M NaPP Standard pH 9	0.877292	0.004260	0	0.924812	0.920627
274	Biotin-Marke_2,5µM	1.000000	0.579423	0	0.897705	0.345180
